RespId       	HW CD 	Model Name                 	Context	 Temp	TPS	  Duration	 Sc	 or	 es	      Date Time   	UPC	Model User Prompt	 Eval Duration	Eval Tokens	Prompt Eval Tokens	SysPmtCd	Model System Prompt	  Web Search Prompt    	Doc-File Name          	Web Search URL         	CPU_GPU                	RAM	OS       	Computer 	Server                               	Response File
s11_t042.04  	rm231d	qwen2:0.5b                 	   4000	  0.6	268.74	   1.93	  0	  0	  0	  2025-04-10 07:57	KP0	  493	Summarize the key events...	  1.83	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	sc212d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.04.4.50410.0756_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	222.86	   1.55	  8	  9	  7	  2025-04-10 07:58	KP0	  328	Summarize the key events...	  1.47	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.01.4.50410.0758_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	289.68	   1.65	  8	  9	  8	  2025-04-10 07:58	KP0	  454	Summarize the key events...	  1.57	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.02.4.50410.0758_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	265.51	   3.25	  0	  0	  0	  2025-04-10 08:04	KP0	  345	Summarize the key events...	  1.30	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.01.4.50410.0804_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	292.48	   1.59	  0	  0	  0	  2025-04-10 08:04	KP0	  439	Summarize the key events...	  1.50	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.02.4.50410.0804_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	235.56	   2.92	  8	  7	  9	  2025-04-10 08:04	KP0	  665	Summarize the key events...	  2.82	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.01.4.50410.0804_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	303.42	   2.61	  8	  7	  9	  2025-04-10 08:04	KP0	  764	Summarize the key events...	  2.52	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.02.4.50410.0804_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	272.97	   3.61	  8	  7	  8	  2025-04-10 13:31	KP0	  360	Summarize the key events...	  1.32	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.01.4.50410.1331_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	302.61	   2.51	  8	  7	  8	  2025-04-10 13:31	KP0	  733	Summarize the key events...	  2.42	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.02.4.50410.1331_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	262.94	   2.54	  8	  8	  9	  2025-04-10 13:31	KP0	  646	Summarize the key events...	  2.46	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.01.4.50410.1331_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	289.36	   2.26	  8	  7	  9	  2025-04-10 13:31	KP0	  620	Summarize the key events...	  2.14	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t042_qwen2;0.5b_1,2-tests on rm231p/s11_t042.02.4.50410.1331_Response.txt
s11_t041.01  	rm231d	qwen2:0.5b                 	   4000	  0.3	261.13	   3.06	  8	  7	  9	  2025-04-10 16:07	KN1	  437	Explain the key differen...	  1.67	   61	GKN1-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t041.01.4.50410.1607_Response.txt
s11_t041.02  	rm231d	qwen2:0.5b                 	   4000	  0.3	283.16	   1.48	  8	  7	  9	  2025-04-10 16:07	KN2	  395	Summarize the major clim...	  1.39	   63	GKN1-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t041.02.4.50410.1607_Response.txt
s11_t041.03  	rm231d	qwen2:0.5b                 	   4000	  0.3	293.73	   1.53	  8	  8	  9	  2025-04-10 16:07	KN3	  421	What are the primary cha...	  1.43	   62	GKN1-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t041.03.4.50410.1607_Response.txt
s11_t041.04  	rm231d	qwen2:0.5b                 	   4000	  0.3	295.29	   1.59	  9	  8	 10	  2025-04-10 16:07	KN4	  437	Compare and contrast dif...	  1.48	   56	GKN1-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t041.04.4.50410.1607_Response.txt
s11_t041.05  	rm231d	qwen2:0.5b                 	   4000	  0.3	308.28	   1.16	  8	  7	  9	  2025-04-10 16:07	KN5	  329	Explain how CRISPR gene ...	  1.07	   60	GKN1-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t041.05.4.50410.1607_Response.txt
s11_t041.06  	rm231d	qwen2:0.5b                 	   4000	  0.3	292.29	   0.23	  6	  7	  8	  2025-04-10 16:07	RE1	   38	Analyze the potential ec...	  0.13	   61	GKN1-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t041.06.4.50410.1607_Response.txt
s11_t042.01  	rm231d	qwen2:0.5b                 	   4000	  0.6	293.75	   1.64	  8	  7	  9	  2025-04-10 16:07	KN1	  462	Explain the key differen...	  1.57	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t042.01.4.50410.1607_Response.txt
s11_t042.02  	rm231d	qwen2:0.5b                 	   4000	  0.6	288.65	   1.85	  8	  7	  9	  2025-04-10 16:07	KN2	  506	Summarize the major clim...	  1.75	   63	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t042.02.4.50410.1607_Response.txt
s11_t042.03  	rm231d	qwen2:0.5b                 	   4000	  0.6	306.11	   1.99	  8	  7	  9	  2025-04-10 16:07	KN3	  578	What are the primary cha...	  1.89	   62	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t042.03.4.50410.1607_Response.txt
s11_t042.04  	rm231d	qwen2:0.5b                 	   4000	  0.6	292.60	   1.36	  8	  8	  9	  2025-04-10 16:07	KN4	  370	Compare and contrast dif...	  1.26	   56	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t042.04.4.50410.1607_Response.txt
s11_t042.05  	rm231d	qwen2:0.5b                 	   4000	  0.6	305.67	   1.96	  8	  7	  9	  2025-04-10 16:07	KN5	  574	Explain how CRISPR gene ...	  1.88	   60	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t042.05.4.50410.1607_Response.txt
s11_t042.06  	rm231d	qwen2:0.5b                 	   4000	  0.6	285.14	   2.15	  8	  7	  9	  2025-04-10 16:07	RE1	  589	Analyze the potential ec...	  2.07	   61	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t042.06.4.50410.1607_Response.txt
s11_t043.01  	rm231d	qwen2:0.5b                 	   4000	  0.9	305.55	   1.69	  8	  8	  8	  2025-04-10 16:07	KN1	  489	Explain the key differen...	  1.60	   61	GKN3-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t043.01.4.50410.1607_Response.txt
s11_t043.02  	rm231d	qwen2:0.5b                 	   4000	  0.9	319.92	   0.25	  6	  6	  8	  2025-04-10 16:07	KN2	   54	Summarize the major clim...	  0.17	   63	GKN3-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t043.02.4.50410.1607_Response.txt
s11_t043.03  	rm231d	qwen2:0.5b                 	   4000	  0.9	293.92	   2.14	  9	  8	 10	  2025-04-10 16:07	KN3	  600	What are the primary cha...	  2.04	   62	GKN3-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t043.03.4.50410.1607_Response.txt
s11_t043.04  	rm231d	qwen2:0.5b                 	   4000	  0.9	285.04	   2.15	  9	  8	 10	  2025-04-10 16:07	KN4	  593	Compare and contrast dif...	  2.08	   56	GKN3-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t043.04.4.50410.1607_Response.txt
s11_t043.05  	rm231d	qwen2:0.5b                 	   4000	  0.9	294.01	   1.29	  9	  7	  8	  2025-04-10 16:07	KN5	  345	Explain how CRISPR gene ...	  1.17	   60	GKN3-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t043.05.4.50410.1607_Response.txt
s11_t043.06  	rm231d	qwen2:0.5b                 	   4000	  0.9	299.29	   1.69	  8	  7	  9	  2025-04-10 16:07	RE1	  482	Analyze the potential ec...	  1.61	   61	GKN3-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t043.06.4.50410.1607_Response.txt
s11_t044.01  	rm231d	qwen2:0.5b                 	   8000	  0.3	276.82	   4.45	  9	  8	 10	  2025-04-10 16:07	KN1	  618	Explain the key differen...	  2.23	   77	GKN4-DETA	You are a knowledgeable AI assis...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t044.01.4.50410.1607_Response.txt
s11_t044.02  	rm231d	qwen2:0.5b                 	   8000	  0.3	272.75	   1.21	  8	  7	  9	  2025-04-10 16:07	KN2	  303	Summarize the major clim...	  1.11	   79	GKN4-DETA	You are a knowledgeable AI assis...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t044.02.4.50410.1607_Response.txt
s11_t044.03  	rm231d	qwen2:0.5b                 	   8000	  0.3	301.55	   0.95	  8	  7	  8	  2025-04-10 16:07	KN3	  258	What are the primary cha...	  0.86	   78	GKN4-DETA	You are a knowledgeable AI assis...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t044.03.4.50410.1607_Response.txt
s11_t044.04  	rm231d	qwen2:0.5b                 	   8000	  0.3	301.01	   1.60	  8	  8	 10	  2025-04-10 16:07	KN4	  456	Compare and contrast dif...	  1.51	   72	GKN4-DETA	You are a knowledgeable AI assis...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t044.04.4.50410.1607_Response.txt
s11_t044.05  	rm231d	qwen2:0.5b                 	   8000	  0.3	292.54	   1.36	  8	  7	  8	  2025-04-10 16:07	KN5	  373	Explain how CRISPR gene ...	  1.28	   76	GKN4-DETA	You are a knowledgeable AI assis...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t044.05.4.50410.1607_Response.txt
s11_t044.06  	rm231d	qwen2:0.5b                 	   8000	  0.3	302.75	   0.19	  8	  7	  8	  2025-04-10 16:07	RE1	   29	Analyze the potential ec...	  0.10	   77	GKN4-DETA	You are a knowledgeable AI assis...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t040_qwen2;0.5b_4,6-tests on rm231p/s11_t044.06.4.50410.1607_Response.txt
s11_t012.01  	rm231d	llama3.2:3b                	   4000	  0.6	118.48	   7.63	  9	  8	 10	  2025-04-10 16:13	KN1	  394	Explain the key differen...	  3.33	   78	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t012_llama3.2;3b_1,4-tests on rm231p/s11_t012.01.4.50410.1613_Response.txt
s11_t012.02  	rm231d	llama3.2:3b                	   4000	  0.6	117.81	   5.09	  9	  8	 10	  2025-04-10 16:13	KN2	  588	Summarize the major clim...	  4.99	   78	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t012_llama3.2;3b_1,4-tests on rm231p/s11_t012.02.4.50410.1613_Response.txt
s11_t012.03  	rm231d	llama3.2:3b                	   4000	  0.6	118.00	   4.82	  8	  7	  9	  2025-04-10 16:13	KN3	  557	What are the primary cha...	  4.72	   79	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t012_llama3.2;3b_1,4-tests on rm231p/s11_t012.03.4.50410.1613_Response.txt
s11_t012.04  	rm231d	llama3.2:3b                	   4000	  0.6	117.91	   5.38	  9	  7	  8	  2025-04-10 16:13	KN4	  619	Compare and contrast dif...	  5.25	   73	GKN2-SIMP	You are a helpful and informativ...	roman empire               	0 Sources, 0 bytes     	                       	i7-13700HX, RTX 4080   	 32	Win11 Pro	HP OMEN 1	rm228d-w10p_Windows-Prod1 (127.0.0.1)	./docs/a11_search-app/25.04.Apr/a11_t012_llama3.2;3b_1,4-tests on rm231p/s11_t012.04.4.50410.1613_Response.txt
