RespId     	 Model Name               	Context	Temp	Duration	Date Time	Eval Tokens	UPC	Model User Prompt	Eval Duration	Prompt Eval Tokens	Tokens Per Second	SysPmtCd	Model System Prompt	Web Search	Docs	Web Search URL	CPU_GPU	RAM	OS	Computer	Server	Response File
a11_t041.05	 qwen2:0.5b               	32768	 0.3	   1.31	  2025-04-14 06:25	  359	KN5	Explain how CRISPR gene ...	   1.28	    60	279.44	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.05.4.50414.0625_Response.txt
a11_t042.06	 qwen2:0.5b               	32768	 0.6	   1.97	  2025-04-14 06:25	  530	KN1	Explain the key differen...	   1.94	    61	273.07	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.06.4.50414.0625_Response.txt
a11_t042.07	 qwen2:0.5b               	32768	 0.6	   1.69	  2025-04-14 06:25	  457	KN2	Summarize the major clim...	   1.67	    63	274.27	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.07.4.50414.0625_Response.txt
a11_t042.08	 qwen2:0.5b               	32768	 0.6	   1.08	  2025-04-14 06:25	  294	KN3	What are the primary cha...	   1.05	    62	279.44	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.08.4.50414.0625_Response.txt
a11_t042.09	 qwen2:0.5b               	32768	 0.6	   2.36	  2025-04-14 06:25	  656	KN4	Compare and contrast dif...	   2.33	    56	281.74	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.09.4.50414.0625_Response.txt
a11_t042.10	 qwen2:0.5b               	32768	 0.6	   1.21	  2025-04-14 06:25	  328	KN5	Explain how CRISPR gene ...	   1.18	    60	277.46	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.10.4.50414.0625_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.3	   1.44	  2025-04-14 06:25	  293	KN1	Explain the key differen...	   1.41	    61	207.76	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.01.4.50414.0625_Response.txt
a11_t041.02	 qwen2:0.5b               	32768	 0.3	   0.88	  2025-04-14 06:25	  237	KN2	Summarize the major clim...	   0.85	    63	277.54	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.02.4.50414.0625_Response.txt
a11_t042.03	 qwen2:0.5b               	32768	 0.6	   1.30	  2025-04-14 06:25	  363	KN1	Explain the key differen...	   1.27	    61	285.19	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.03.4.50414.0625_Response.txt
a11_t042.04	 qwen2:0.5b               	32768	 0.6	   1.22	  2025-04-14 06:25	  345	KN2	Summarize the major clim...	   1.19	    63	289.30	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.04.4.50414.0625_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.3	   2.61	  2025-04-14 06:29	  627	KP0	Summarize the key events...	   2.58	    59	242.59	GKN1-SIMP	"You are a helpful and i...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.01.4.50414.0629_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.3	   2.57	  2025-04-14 06:30	  602	KN1	Explain the key differen...	   2.55	    61	236.42	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.01.4.50414.0630_Response.txt
a11_t041.02	 qwen2:0.5b               	32768	 0.3	   1.47	  2025-04-14 06:30	  388	KN2	Summarize the major clim...	   1.45	    63	268.17	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.02.4.50414.0630_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.3	   1.54	  2025-04-14 06:30	  349	KN1	Explain the key differen...	   1.51	    61	230.39	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_3-tests on bt04st/a11_t041.01.4.50414.0630_Response.txt
a11_t042.02	 qwen2:0.5b               	32768	 0.6	   1.42	  2025-04-14 06:30	  371	KN1	Explain the key differen...	   1.41	    61	263.82	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_3-tests on bt04st/a11_t042.02.4.50414.0630_Response.txt
a11_t043.03	 qwen2:0.5b               	32768	 0.9	   1.46	  2025-04-14 06:30	  409	KN1	Explain the key differen...	   1.44	    61	283.51	GKN3-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_3-tests on bt04st/a11_t043.03.4.50414.0630_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.3	   2.80	  2025-04-14 06:30	  641	KN1	Explain the key differen...	   2.78	    61	230.66	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.01.4.50414.0630_Response.txt
a11_t041.02	 qwen2:0.5b               	32768	 0.3	   1.29	  2025-04-14 06:30	  343	KN2	Summarize the major clim...	   1.26	    63	272.96	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.02.4.50414.0630_Response.txt
a11_t042.03	 qwen2:0.5b               	32768	 0.6	   1.29	  2025-04-14 06:30	  360	KN1	Explain the key differen...	   1.25	    61	288.21	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.03.4.50414.0630_Response.txt
a11_t042.04	 qwen2:0.5b               	32768	 0.6	   0.41	  2025-04-14 06:30	  111	KN2	Summarize the major clim...	   0.38	    63	293.00	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.04.4.50414.0630_Response.txt
a11_t041.05	 qwen2:0.5b               	32768	 0.3	   2.25	  2025-04-14 06:32	  514	KN1	Explain the key differen...	   2.22	    61	231.92	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.05.4.50414.0632_Response.txt
a11_t041.06	 qwen2:0.5b               	32768	 0.3	   2.76	  2025-04-14 06:39	  447	KN1	Explain the key differen...	   1.62	    61	276.38	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.06.4.50414.0639_Response.txt
a11_t041.07	 qwen2:0.5b               	32768	 0.3	   2.60	  2025-04-14 06:40	  635	KN1	Explain the key differen...	   2.58	    61	246.59	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.07.4.50414.0640_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.3	   1.11	  2025-04-14 06:46	  221	KN1	Explain the key differen...	   1.09	    61	203.48	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.01.4.50414.0646_Response.txt
a11_t041.02	 qwen2:0.5b               	32768	 0.3	   1.59	  2025-04-14 06:46	  443	KN2	Summarize the major clim...	   1.56	    63	284.09	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.02.4.50414.0646_Response.txt
a11_t042.03	 qwen2:0.5b               	32768	 0.6	   1.51	  2025-04-14 06:47	  423	KN1	Explain the key differen...	   1.48	    61	285.01	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.03.4.50414.0646_Response.txt
a11_t042.04	 qwen2:0.5b               	32768	 0.6	   2.39	  2025-04-14 06:47	  649	KN2	Summarize the major clim...	   2.36	    63	274.86	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.04.4.50414.0646_Response.txt
a11_t041.08	 qwen2:0.5b               	32768	 0.3	   1.98	  2025-04-14 06:46	  429	KN1	Explain the key differen...	   1.95	    61	219.57	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.08.4.50414.0646_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.3	   0.38	  2025-04-14 06:49	   26	KN1	Explain the key differen...	   0.35	    61	 73.93	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.01.4.50414.0649_Response.txt
a11_t041.02	 qwen2:0.5b               	32768	 0.3	   2.19	  2025-04-14 06:49	  584	KN2	Summarize the major clim...	   2.16	    63	270.42	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.02.4.50414.0649_Response.txt
a11_t042.03	 qwen2:0.5b               	32768	 0.6	   1.54	  2025-04-14 06:49	  425	KN1	Explain the key differen...	   1.51	    61	280.62	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.03.4.50414.0649_Response.txt
a11_t042.04	 qwen2:0.5b               	32768	 0.6	   1.32	  2025-04-14 06:49	  359	KN2	Summarize the major clim...	   1.29	    63	277.49	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.04.4.50414.0649_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.6	   2.24	  2025-04-14 06:49	  469	KN1	Explain the key differen...	   2.21	    77	211.84	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.01.4.50414.0649_Response.txt
a11_t041.02	 qwen2:0.5b               	32768	 0.6	   0.49	  2025-04-14 06:49	  135	KN2	Summarize the major clim...	   0.46	    79	291.39	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.02.4.50414.0649_Response.txt
a11_t041.03	 qwen2:0.5b               	32768	 0.6	   1.22	  2025-04-14 06:49	  336	KN3	What are the primary cha...	   1.20	    79	281.05	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.03.4.50414.0649_Response.txt
a11_t041.04	 qwen2:0.5b               	32768	 0.6	   1.18	  2025-04-14 06:49	  328	KN4	Compare and contrast dif...	   1.15	    72	284.32	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.04.4.50414.0649_Response.txt
a11_t041.05	 qwen2:0.5b               	32768	 0.6	   0.13	  2025-04-14 06:49	   30	KN5	Explain how CRISPR gene ...	   0.10	    76	298.09	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.05.4.50414.0649_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.6	   1.68	  2025-04-14 06:50	  386	KN1	Explain the key differen...	   1.65	    77	233.55	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.01.4.50414.0650_Response.txt
a11_t041.02	 qwen2:0.5b               	32768	 0.6	   0.96	  2025-04-14 06:50	  256	KN2	Summarize the major clim...	   0.93	    79	274.05	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.02.4.50414.0650_Response.txt
a11_t041.03	 qwen2:0.5b               	32768	 0.6	   1.24	  2025-04-14 06:50	  335	KN3	What are the primary cha...	   1.21	    79	277.28	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.03.4.50414.0650_Response.txt
a11_t041.04	 qwen2:0.5b               	32768	 0.6	   1.98	  2025-04-14 06:50	  540	KN4	Compare and contrast dif...	   1.95	    72	276.70	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.04.4.50414.0650_Response.txt
a11_t041.05	 qwen2:0.5b               	32768	 0.6	   1.53	  2025-04-14 06:50	  409	KN5	Explain how CRISPR gene ...	   1.50	    76	272.60	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.05.4.50414.0650_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.6	   1.71	  2025-04-14 06:52	  368	KN1	Explain the key differen...	   1.69	    77	218.33	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.01.4.50414.0652_Response.txt
a11_t041.02	 qwen2:0.5b               	32768	 0.6	   1.16	  2025-04-14 06:52	  328	KN2	Summarize the major clim...	   1.13	    79	290.03	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.02.4.50414.0652_Response.txt
a11_t041.03	 qwen2:0.5b               	32768	 0.6	   1.13	  2025-04-14 06:52	  313	KN3	What are the primary cha...	   1.10	    79	285.13	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.03.4.50414.0652_Response.txt
a11_t041.04	 qwen2:0.5b               	32768	 0.6	   0.24	  2025-04-14 06:52	   63	KN4	Compare and contrast dif...	   0.21	    72	293.20	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.04.4.50414.0652_Response.txt
a11_t041.05	 qwen2:0.5b               	32768	 0.6	   0.83	  2025-04-14 06:52	  233	KN5	Explain how CRISPR gene ...	   0.80	    76	291.25	GKN5-DETA	"You are a knowledgeable...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_1-test on bt04st/a11_t041.05.4.50414.0652_Response.txt
a11_t041.01	 qwen2:0.5b               	32768	 0.3	   1.24	  2025-04-14 06:52	  272	KN1	Explain the key differen...	   1.22	    61	223.50	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.01.4.50414.0652_Response.txt
a11_t041.02	 qwen2:0.5b               	32768	 0.3	   1.70	  2025-04-14 06:52	  466	KN2	Summarize the major clim...	   1.67	    63	279.20	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.02.4.50414.0652_Response.txt
a11_t041.03	 qwen2:0.5b               	32768	 0.3	   1.82	  2025-04-14 06:52	  482	KN3	What are the primary cha...	   1.79	    62	268.95	GKN1-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t041.03.4.50414.0652_Response.txt
a11_t042.04	 qwen2:0.5b               	32768	 0.6	   1.06	  2025-04-14 06:52	  283	KN1	Explain the key differen...	   1.04	    61	272.89	GKN2-SIMP	You are a helpful and in...	roman empire		0 Sources, 0 bytes	Apple M4	16	Sequoia v15.3.2	Apple Mac Studio	bt04st-os15_Bruces-Mac-studio (xx.xxx.xxx.xxx)	file:///E:/Repos/Robin/AIDocs_/test1-robin/./docs/a11_search-app/25.04.Apr/_t041_qwen2;0.5b_2-tests on bt04st/a11_t042.04.4.50414.0652_Response.txt
